Date,AAPL,AMZN,BAC,GLD,GOOGL,GS,JPM,LRCX,META,MSFT,NVDA,QQQ,SLV,SPY,SPYG,XLE,XLF,XLK
2021-08-30,149.47764587402344,171.07850646972656,37.050689697265625,169.35000610351562,143.4052734375,368.0279235839844,142.2110595703125,57.75602340698242,377.696044921875,292.54437255859375,22.636140823364258,369.44384765625,22.260000228881836,423.75701904296875,65.61734771728516,20.458240509033203,35.381126403808594,77.0
2021-08-31,148.2183074951172,173.5395050048828,37.13072967529297,169.69000244140625,143.51136779785156,369.73577880859375,141.7767333984375,57.45488739013672,376.426025390625,290.89654541015625,22.337779998779297,369.14263916015625,22.139999389648438,423.12921142578125,65.47309112548828,20.319698333740234,35.335121154785156,76.5949935913086
2021-09-01,148.8821563720703,173.9499969482422,36.632694244384766,169.6999969482422,144.02511596679688,369.8699035644531,141.57286071777344,56.976112365722656,379.0752258300781,290.84832763671875,22.393661499023438,369.7546691894531,22.3700008392334,423.35394287109375,65.6269760131836,20.02161979675293,35.13267517089844,76.61429595947266
2021-09-02,149.99502563476562,173.156005859375,36.66844177246094,169.25,142.11245727539062,370.62091064453125,142.2288360595703,57.19649887084961,372.35797119140625,290.1930847167969,22.348752975463867,369.5798645019531,22.139999389648438,424.6565246582031,65.64620208740234,20.52960968017578,35.25230407714844,76.53231048583984
2021-09-03,150.6295623779297,173.90249633789062,36.695255279541016,171.05999755859375,142.5612335205078,367.7686462402344,141.36900329589844,58.014408111572266,373.330322265625,290.1835021972656,22.794815063476562,370.7165832519531,22.8799991607666,424.55340576171875,65.82891082763672,20.412059783935547,35.031455993652344,76.83605194091797
2021-09-07,152.96270751953125,175.46449279785156,36.9366340637207,167.7100067138672,143.0978240966797,366.8834228515625,141.12081909179688,56.35009002685547,379.2041931152344,289.2584533691406,22.61419677734375,371.24114990234375,22.510000228881836,423.0354309082031,65.82891082763672,20.29030990600586,34.81981658935547,76.8553695678711
2021-09-08,151.42027282714844,176.27499389648438,36.45389938354492,167.2899932861328,142.5131378173828,362.1266174316406,140.49148559570312,55.43339920043945,374.63006591796875,289.28729248046875,22.29187774658203,369.9490661621094,22.170000076293945,422.51995849609375,65.68465423583984,20.03001594543457,34.73700714111328,76.56122589111328
2021-09-09,150.40505981445312,174.20799255371094,36.58799362182617,168.02999877929688,142.36436462402344,361.7511901855469,141.1030731201172,56.38998794555664,375.0567321777344,286.4350280761719,22.13021469116211,368.67620849609375,22.270000457763672,420.7115478515625,65.31922912597656,20.071998596191406,34.83821487426758,76.2719497680664
2021-09-10,145.4263916015625,173.45750427246094,35.99801254272461,167.17999267578125,139.72120666503906,360.7676086425781,139.48098754882812,56.817474365234375,375.74139404296875,284.9510498046875,22.43058204650879,365.878173828125,21.989999771118164,417.39447021484375,64.78065490722656,20.063602447509766,34.580562591552734,75.519775390625
2021-09-13,145.9925994873047,172.85850524902344,36.596927642822266,167.74000549316406,141.165771484375,365.9356384277344,141.69699096679688,57.830116271972656,373.5783996582031,286.1844787597656,22.105268478393555,365.6256103515625,21.989999771118164,418.4626770019531,64.70372009277344,20.638769149780273,34.976234436035156,75.54388427734375
